listing_id,survey_year,directory_year,state,state_fips,region,county_fips,ownership_group,center_types,care_settings,all_codes,accepts_medicaid,accepts_medicare,accepts_private_insurance,center_type_substance_use,center_type_detoxification,center_type_transitional_housing,center_type_mental_health,center_type_cooccurring,setting_outpatient,setting_residential,setting_hospital,service_otp,service_methadone,service_buprenorphine,service_naltrexone,service_telehealth,otp_available,year_qa_status,has_parser_warning,geocode_method,geocode_confidence
L09cabd1df7b1ef6,2017,2018,AL,01,South,01067,,SA,OP|ORT,ACC ACM ADLT AH ANG AOSS BABA CBT CHLD CJ CM CMHA CO CSAA DAUT DP DV FEM FSA GCO GL HAEC HEOH HV ICO ISC MALE MC MCO MD MHS MI MN MOA MOTI MPD MXM NU NXN OP OPC ORT PI PVT PW REBT RELP SA SACA SAE SE SF SI SMHD SMPD SS SSA SSD STAG STMH STU TAEC TAY TBS TRC TRMA TWFA VET VTRL WN XA YAD|SA|OP|ORT|NU|NXN|VTRL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L4cf1a8030ea43ee,2017,2018,AL,01,South,01117,,SA|DT,OP|OD|OIT|OMB|ORT,ACC ACM ADD ADLT ADM ADTX AH ANG AOSS BABA BDTX BIA BMW BU BUM BWN BWON CARF CBT CDTX CJ CM CMHA CMI CO CSAA DAUT DB DBT DM DP DSF DT DU DV DVFP EIH EMP FCO FEM GCO GL HAEC HEOH HIVT HS HV ICO ISC MALE MCO MD MDTX METH MF MHS MM MMW MN MOTI MPD MU MXM NRT NSC NU NXN OD ODTX OIT OMB OP OPC ORT OTP PEER PI PVT PW REBT RELP RPN SA SACA SAE SE SF SHB SHC SHG SMHD SMPD SP SSA SSD STAG STDT STMH STU TAEC TAY TBS TCC TGD TID TRC TRMA TWFA VET VTRL WN XA YAD|SA|DT|OP|OD|OIT|OMB|ORT|MU|BU|NU|OTP|MM|DM|BUM|NXN|VTRL,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L8e23ec97c8d9b5e,2017,2018,AL,01,South,01123,,SA|HH,RES|RL,ACC ADLT AH ANG AOSS BABA CBT CM CMI DAUT DP FCO FSA GCO HAEC HH HIVT ICO ISC MALE MN MOA MOTI OPC PEER PVT REBT RELP RES RL SA SACA SAE SF SHG SMPD SSD STAG STMH TA TBS TCC TWFA YAD|SA|HH|RES|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
La8ec688482b702c,2017,2018,AL,01,South,01015,,SA|HH,RES|RL,ACC ADLT AH ANG BABA BIA CBT CM CMI CSAA DAUT DBT DP EIH EMP FCO FSA GCO HAEC HH ICO ISC MALE MCO MN MOA MOTI OPC PEER PVT REBT RELP RES RL SA SACA SAE SF SMPD SSA SSD STAG STMH TBS TCC TRC TWFA YAD|SA|HH|RES|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L097f19066e64685,2017,2018,AL,01,South,01015,,SA,OP|OIT|ORT,ACC ADLT ANG BABA CBT CM CMI CSAA DAUT DP EIH FCO FEM FSA GCO HAEC HIVT ICO ISC MALE MCO MHS MXM NP NU OIT OP OPC ORT PVT RELP RPN SA SACA SAE SHG SMHD SMPD SSA SSD STAG STMH TA TAEC TWFA UBN VTRL YAD|SA|OP|OIT|ORT|NU|VTRL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
Lff795decdefcd93,2017,2018,AL,01,South,01083,,SA,OP|ORT,ACC ADLT ANG BIA CBT CM CMI DBT DP DVFP EIH FCO FEM FSA GCO HAEC HEOH ICO MALE MCO MHS MOA MOTI MXM OP ORT PEER PI PVT REBT RELP SA SACA SAE SF SMPD SSD STAG STMH TAEC TCC TRC TWFA YAD|SA|OP|ORT|,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L56b78a82b9df482,2017,2018,AL,01,South,01055,,SA,OP|OIT|ORT,ACC ADLT AH ANG AOSS BABA BIA CBT CM CMHA CSAA DAUT DBT DP EIH FCO FEM FSA GCO HAEC HEOH HIVT ICO ISC MALE MCO MD MHS MI MOA MOTI MPD MXM OIT OP OPC ORT PEER PI PVT REBT RELP SA SACA SAE SF SMHD SMPD SS SSA SSD STAG STMH TA TAEC TBS TCC TWFA YAD|SA|OP|OIT|ORT|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
Lc2a2f57ef84230a,2017,2018,AL,01,South,01055,,SA,OP|OIT|ORT,ACC ADLT ANG BABA BIA CBT CM CMI CSAA DAUT DBT DP DVFP EMP FCO FEM GCO ICO ISC MALE MCO MOA MOTI MXM OIT OP OPC ORT PEER PI PVT REBT RELP SA SACA SAE SF SMHD SMPD SSA STAG STMH TBS TRC TWFA YAD|SA|OP|OIT|ORT|,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L43dba0db56aac46,2017,2018,AL,01,South,01055,,SA|HH,OP|RES|OIT|ORT|RL|RS,ACC ADLT ANG AOSS BIA CBT CM CSAA DAUT DP DVFP EIH EMP FCO FSA GCO HAEC HH HS ICO ISC MALE MCO MHS MN MOA MOTI MXM OIT OP OPC ORT PEER PVT REBT RELP RES RL RS SA SACA SAE SF SHG SMPD SSA SSD STAG STMH STU TA TCC TWFA YAD|SA|HH|OP|RES|OIT|ORT|RL|RS|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L291a5a03801676b,2017,2018,AL,01,South,01073,,SA|DT,OP|OD|OIT|OMB|ORT,ACC ADD ADLT ADM ANG AOSS BABA BIA CARF CBT CJ CM CMHA CMI CO CRV CSAA CT DAUT DBT DM DP DT DU DV DVFP EIH EMP FCO FEM GCO GL HAEC HEOH HS HV ICO ISC MALE MCO MD METH MF MHS MM MN MOTI MU MXM OD ODTX OIT OMB OP OPC ORT OTP PEER PVT PW REBT RELP SA SACA SAE SE SF SHB SHC SHG SMHD SMPD SSA SSD STAG STDT STMH STU TAEC TAY TBS TCC TRC TRMA TWFA VET WN XA YAD|SA|DT|OP|OD|OIT|OMB|ORT|MU|OTP|MM|DM,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
