listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
L60bacadb09f2b67,2008,2007,AL,01,South,East South Central,False,01067,zip_crosswalk,low,,substance_use,outpatient,medicare|military_insurance|state_financed|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,165,17,MC|MI|OP|SA|SI|SS|TX
Lfc526fe3fc0b5b0,2008,2007,AL,01,South,East South Central,False,01123,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,16,37,HH|MN|RL|SA|SF|TX
L8c1537ffac87af9,2008,2007,AL,01,South,East South Central,False,01015,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,16,37,HH|MN|RL|SA|SF|TX
L89ffd103bc08f55,2008,2007,AL,01,South,East South Central,False,01015,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|self_pay|state_financed|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,182,17,CO|DU|MD|MI|OP|PH|SA|SF|SI|SS|TX
Lb3e1fbc18fbdba1,2008,2007,AL,01,South,East South Central,False,01115,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance|self_pay|state_financed|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,254,17,AD|AH|MD|MI|OP|PA|PI|SA|SF|SI|SS|TX
L4f207a06560e09d,2008,2007,AL,01,South,East South Central,False,01055,zip_crosswalk,low,,substance_use|transitional_housing,residential,medicare,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,1,37,CJ|HH|MC|MN|RL|RS|SA|TX
L7d4551a367d7fa3,2008,2007,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,outpatient,self_pay|payment_assistance|sliding_fee,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,208,19,CJ|CO|DT|DU|MN|OP|PA|SA|SF|SS|TX|WN
Ld0f51ecd5793b1f,2008,2007,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicare,substance_use_treatment|detoxification|outpatient_treatment|methadone|buprenorphine,0,3,1,1,787,AH|BU|DM|DT|MC|MM|OP|SA|TX
L80a6ce32a7a1373,2008,2007,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,residential,military_insurance|state_financed,substance_use_treatment|detoxification|residential_treatment,0,3,2,36,35,DT|HV|MI|RS|SA|SI|TX
L50c70aed4fca6a7,2008,2007,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicare|self_pay|payment_assistance,substance_use_treatment|outpatient_treatment,0,1,1,81,17,CJ|MC|OP|PA|SA|SF|TX
