listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
Le310220e2c89c7e,2001,2000,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use|transitional_housing,,,substance_use_treatment|transitional_housing,0,5,0,0,5,HH|RR|SA|TX
L54d57a68a1e4788,2001,2000,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use|detoxification,outpatient,,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,0,19,DT|ML|OP|PW|SA|TX
Lce7c69f99c43376,2001,2000,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use,outpatient,,substance_use_treatment|outpatient_treatment,0,1,1,0,17,GH|GL|HV|OP|OW|PW|SE|TX
L836afdfa19c6c4d,2001,2000,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use,outpatient,,substance_use_treatment|outpatient_treatment,0,1,1,0,17,CJ|ML|OP|SA|TX
L48b60d3760bb981,2001,2000,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,10,17,CJ|DD|DU|MD|OP|PI|SA|TX
L95c26e9c903f71f,2001,2000,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use,outpatient,private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,8,17,AD|MH-SA|OP|PI|TX
L4255468ab1b5afc,2001,2000,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|private_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,10,19,AD|DT|MD|OP|PI|SA|TX
L2bbc11f3e169647,2001,2000,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use,outpatient,medicaid,substance_use_treatment|outpatient_treatment,0,1,1,2,17,AD|DD|MD|OP|OW|PW|SA|TX
L55b051bbc5e1db3,2001,2000,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use|detoxification,outpatient,private_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,8,19,DD|DT|DU|GH|OP|PI|PW|TX
L1bbedf0afc96873,2001,2000,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use|detoxification,outpatient,military_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,4,19,AD|DT|MI|OA|OP|PH|PL|SA|TX
L0af747dd17f3ddf,2001,2000,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use,outpatient,,substance_use_treatment|outpatient_treatment,0,1,1,0,17,ML|OP|SA|TX
L055d679c3c252df,2001,2000,AL,01,South,East South Central,False,01033,zip_crosswalk,low,,substance_use|detoxification,outpatient,military_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,4,19,DT|HV|MI|ML|OA|OP|OW|PL|PW|SA|TX
L34f90c17054ceb7,2001,2000,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use,outpatient,sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,128,17,AD|ML|OP|PL|SA|SS|TX
L2cf888280a48f93,2001,2000,AL,01,South,East South Central,False,01117,zip_crosswalk,low,,substance_use|mental_health,outpatient,private_insurance|sliding_fee,substance_use_treatment|outpatient_treatment,0,9,1,136,17,AD|CJ|DD|GL|MH|OM|OP|OW|PI|SS|TX
Lac8e71650b61932,2001,2000,AL,01,South,East South Central,True,01039,zip_crosswalk,low,,substance_use,,private_insurance,substance_use_treatment,0,1,0,8,1,ML|PI|RR|SA|TX
Lb1673d0c75c12e2,2001,2000,AL,01,South,East South Central,False,01077,zip_crosswalk,low,,substance_use|transitional_housing,outpatient,,substance_use_treatment|transitional_housing|outpatient_treatment,0,5,1,0,21,DD|GL|HH|HV|OP|OW|PW|RR|SA|SE|SP|TX
La6702b3e6affc56,2001,2000,AL,01,South,East South Central,False,01059,zip_crosswalk,low,,substance_use,,medicaid|private_insurance,substance_use_treatment,0,1,0,10,1,MD|OM|PI|RR|SA|TX
L653625afc4e60f7,2001,2000,AL,01,South,East South Central,False,01047,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,14,17,AD|CJ|DU|HV|MD|MI|OP|PI|PW|SA|TX
L1216eaeaf5b8616,2001,2000,AL,01,South,East South Central,False,,,,,substance_use|transitional_housing,outpatient,private_insurance,substance_use_treatment|transitional_housing|outpatient_treatment,0,5,1,8,21,CJ|DD|GL|HH|HV|OP|PH|PI|PW|RR|SA|SE|TX
La5eb0d251f0fcaf,2001,2000,AL,01,South,East South Central,False,01121,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|sliding_fee,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,130,19,AD|DT|DU|MD|OA|OP|RR|SA|SS|TX
Lcd19e158848667d,2001,2000,AL,01,South,East South Central,False,01109,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,142,17,DD|DU|HV|MD|MH-SA|MI|OP|PI|SS|TX
L6aca56d8d284eb7,2001,2000,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,14,17,CJ|DD|MD|MI|OP|OW|PH|PI|PW|RR|SA|TX
L25a6a4d3efda954,2001,2000,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use|transitional_housing,,,substance_use_treatment|transitional_housing,0,5,0,0,5,HH|OM|OW|RR|SA|TX
Le82e05a6ca25749,2001,2000,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use,outpatient,military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,12,17,MI|ML|OA|OP|PI|SA|TX
L6c772bc98c64719,2001,2000,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicare|military_insurance|private_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,13,19,DT|MC|MI|OP|PH|PI|SA|SP|TX
L7045c244f3ffe83,2001,2000,AL,01,South,East South Central,False,01087,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicare|medicaid,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,3,19,DD|DT|MC|MD|MH-SA|ML|OM|OP|OW|PL|TX
Led82cdfb028d0bd,2001,2000,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,outpatient,military_insurance|private_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,12,19,DD|DT|MI|OM|OP|OW|PH|PI|RR|SA|TX
L1261bf24cfc3d5f,2001,2000,AK,02,West,Pacific,True,02290,zip_crosswalk,low,,substance_use,outpatient,,substance_use_treatment|outpatient_treatment,0,1,1,0,17,DD|MH-SA|N2|N3|OP|SE|TX
Lc9097a1838913e1,2001,2000,AK,02,West,Pacific,False,02050,zip_crosswalk,low,,substance_use,,medicaid|private_insurance,substance_use_treatment,0,1,0,10,1,CJ|MD|OM|OW|PI|RR|SA|TX
L6ef6516f8128ebd,2001,2000,AK,02,West,Pacific,True,02050,zip_crosswalk,low,,substance_use,outpatient,private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,8,17,CJ|DU|OP|PI|SA|TX
Ld362091f139d861,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,8,17,OA|OM|OP|OW|PH|PI|RR|SA|SE|TX
Lcdcf0ea3fd1217c,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,,medicaid|private_insurance,substance_use_treatment,0,1,0,10,1,MD|OW|PI|RR|SA|SP|TX
L37966deaee3246a,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,142,17,DU|MD|MI|OA|OP|OW|PI|RR|SA|SS|TX
L1de8048467f026b,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,medicare|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,9,17,AH|MC|OP|OW|PI|RR|SA|SP|TX
L2cb09fe0a5a4730,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,,substance_use_treatment|outpatient_treatment,0,1,1,0,17,AD|CJ|DD|MH-SA|OM|OP|OW|PW|RR|TX
Lef04f337c356fbc,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,12,17,DD|DU|F34|GL|HV|MI|OM|OP|OW|PH|PI|PW|RR|SA|SE|SP|TX
L3b75d59978e6342,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,medicare|medicaid|military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,15,17,DD|DU|F41|HV|MC|MD|MI|ML|OM|OP|OW|PI|SA|TX
L5b225724cc65971,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use|detoxification|mental_health,outpatient|hospital_inpatient,medicare|military_insurance|private_insurance,substance_use_treatment|detoxification|outpatient_treatment|hospital_inpatient,0,11,5,13,83,AD|CJ|DD|DT|DU|GL|HI|HV|MC|MH|MI|OA|OM|OP|OW|PH|PI|PW|SE|SP|TX
L300ab70aabdb3ce,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,12,17,DD|DU|MI|OA|OP|PH|PI|SA|TX
L2790087df759717,2001,2000,AK,02,West,Pacific,False,02050,zip_crosswalk,low,,substance_use,outpatient,private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,8,17,AD|CJ|DD|DU|OM|OP|OW|PI|SA|SP|TX
L7807b173604a1e3,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|private_insurance|sliding_fee,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,138,19,CJ|DD|DT|MD|OP|OW|PI|PW|RR|SA|SP|SS|TX
L34361aaac010fa6,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use|transitional_housing,outpatient,medicaid|private_insurance,substance_use_treatment|transitional_housing|outpatient_treatment,0,5,1,10,21,DD|HH|MD|MH-SA|ML|OP|OW|PI|PW|RR|TX
L1fd5d01c126bce7,2001,2000,AK,02,West,Pacific,False,02050,zip_crosswalk,low,,substance_use,outpatient,private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,8,17,DU|OP|PI|SA|TX
L5597ecdd9fa8521,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,8,17,CJ|DD|MH-SA|OP|PI|TX
Ld70b622488884c8,2001,2000,AK,02,West,Pacific,True,02020,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,14,17,AD|DU|MD|MI|OP|PI|SA|TX
Ld8ca53e51b99735,2001,2000,AK,02,West,Pacific,True,02050,zip_crosswalk,low,,substance_use,outpatient,medicare|medicaid|military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,15,17,DD|DU|MC|MD|MH-SA|MI|OP|PI|TX
Lccf6a70a05e2eeb,2001,2000,AK,02,West,Pacific,False,02185,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|military_insurance|private_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,14,19,CJ|DT|MD|MH-SA|MI|N13|OP|PI|RR|TX
L20ee4ab3970a839,2001,2000,AK,02,West,Pacific,True,02066,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|military_insurance|private_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,14,19,AD|CJ|DD|DT|DU|GL|MD|MH-SA|MI|OM|OP|OW|PI|PW|RR|SE|TX
L208e0aa48ea49d2,2001,2000,AK,02,West,Pacific,False,02063,zip_crosswalk,low,,substance_use,outpatient,medicare|medicaid|military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,15,17,AD|DD|DU|MC|MD|MH-SA|MI|OP|PI|TX
L0dc04f57936bc7f,2001,2000,AK,02,West,Pacific,False,02070,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|private_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,10,19,AD|DD|DT|DU|MD|N36|OM|OP|OW|PH|PI|RR|SA|TX
L00e11261b7c8e9c,2001,2000,AK,02,West,Pacific,True,02020,zip_crosswalk,low,,substance_use,,medicaid|private_insurance,substance_use_treatment,0,1,0,10,1,AD|MD|PI|RR|SA|TX
Lc6608267dbec3df,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,military_insurance,substance_use_treatment|outpatient_treatment,0,1,1,4,17,DD|MI|OP|SA|TX
L51418077b246240,2001,2000,AK,02,West,Pacific,False,02290,zip_crosswalk,low,,substance_use,outpatient,private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,8,17,OA|OP|PI|SA|TX
L57a9b67431ca0d4,2001,2000,AK,02,West,Pacific,False,02290,zip_crosswalk,low,,substance_use,,medicaid|private_insurance,substance_use_treatment,0,1,0,10,1,AD|CJ|DD|GL|HV|MD|ML|PI|RR|SA|TX
Leb5b6d7aa3fce20,2001,2000,AK,02,West,Pacific,False,02290,zip_crosswalk,low,,substance_use|detoxification,,medicaid|private_insurance,substance_use_treatment|detoxification,0,3,0,10,3,AD|CJ|DT|MD|PI|RR|SA|TX
L9407e2c753295a8,2001,2000,AK,02,West,Pacific,False,02290,zip_crosswalk,low,,substance_use,,medicare|medicaid|military_insurance|private_insurance,substance_use_treatment,0,1,0,15,1,DD|GL|HV|MC|MD|MI|OW|PI|RR|SA|SE|TX
L7224537cecc080a,2001,2000,AK,02,West,Pacific,False,02290,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|military_insurance|private_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,14,19,AD|CJ|DD|DT|DU|MD|MI|OM|OP|PH|PI|RR|SA|SE|TX
L76e0ccffb0871d2,2001,2000,AK,02,West,Pacific,False,02090,zip_crosswalk,low,,substance_use,,,substance_use_treatment,0,1,0,0,1,RR|SA|TX
L5cf81b721e10119,2001,2000,AK,02,West,Pacific,False,02290,zip_crosswalk,low,,substance_use,outpatient,,substance_use_treatment|outpatient_treatment,0,1,1,0,17,MH-SA|OP|TX
L74edadbb60d0da3,2001,2000,AK,02,West,Pacific,False,02020,zip_crosswalk,low,,substance_use,outpatient,military_insurance,substance_use_treatment|outpatient_treatment,0,1,1,4,17,CJ|DD|DU|MI|OP|SA|TX
L4ea3bd17366ee6f,2001,2000,AK,02,West,Pacific,False,02090,zip_crosswalk,low,,substance_use,outpatient,military_insurance,substance_use_treatment|outpatient_treatment,0,1,1,4,17,MI|OP|SA|TX
L5068b0bbadd712a,2001,2000,AK,02,West,Pacific,True,02068,zip_crosswalk,low,,substance_use,outpatient,medicare|medicaid|military_insurance|private_insurance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,143,17,MC|MD|MH-SA|MI|OA|OP|PI|SS|TX
Lcbf951781d95172,2001,2000,AK,02,West,Pacific,False,02110,zip_crosswalk,low,,substance_use|transitional_housing,outpatient,medicaid|military_insurance|private_insurance,substance_use_treatment|transitional_housing|outpatient_treatment,0,5,1,14,21,CJ|HH|MD|MI|OM|OP|OW|PH|PI|RR|SA|TX
L46180de1e26ff21,2001,2000,AK,02,West,Pacific,False,02110,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|private_insurance|sliding_fee,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,138,19,DT|DU|MD|OP|PH|PI|SA|SS|TX
L2b7db46ad60d5f8,2001,2000,AK,02,West,Pacific,False,02110,zip_crosswalk,low,,substance_use,outpatient,private_insurance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,136,17,AD|DU|MH-SA|OM|OP|OW|PI|SS|TX
L350039197ea8a5c,2001,2000,AK,02,West,Pacific,False,02122,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,138,17,AD|CJ|DD|MD|OA|OM|OP|OW|PI|SA|SS|TX
L983736f5a10f39d,2001,2000,AK,02,West,Pacific,False,02122,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,14,17,AD|DD|MD|MH-SA|MI|OP|PI|TX
Lda10e4ed7557311,2001,2000,AK,02,West,Pacific,False,02130,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicare|medicaid|military_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,7,19,AD|CJ|DD|DT|DU|MC|MD|MH-SA|MI|OM|OP|OW|PH|PL|RR|TX
L9c2ea4d3acee8c3,2001,2000,AK,02,West,Pacific,False,02130,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicare|military_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,5,19,AD|DT|DU|MC|MI|OP|PL|SA|SE|TX
L0c897f137800915,2001,2000,AK,02,West,Pacific,False,02130,zip_crosswalk,low,,substance_use|detoxification,outpatient,,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,0,19,AD|DT|DU|MH-SA|OP|TX
L5b7ee2cf685cbe9,2001,2000,AK,02,West,Pacific,False,02150,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance,substance_use_treatment|outpatient_treatment,0,1,1,14,17,AD|DU|F58|HV|MD|MI|OM|OP|OW|PI|RR|SA|SP|TX
L0f66b9ff126dffa,2001,2000,AK,02,West,Pacific,False,02188,zip_crosswalk,low,,substance_use|detoxification,outpatient,,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,0,19,DD|DT|DU|GL|HV|N13|OP|PW|RR|SA|TX
L47c2d378f7222ae,2001,2000,AK,02,West,Pacific,False,02290,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicare|medicaid|military_insurance|private_insurance,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,15,19,AD|CJ|DD|DT|GL|HV|MC|MD|MH-SA|MI|OM|OP|OW|PI|PW|SE|TX
Leddb45c84944912,2001,2000,AK,02,West,Pacific,False,02198,zip_crosswalk,low,,substance_use,outpatient,medicare|medicaid|military_insurance|private_insurance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,143,17,AD|CJ|DD|DU|GL|HV|MC|MD|MH-SA|MI|OA|OM|OP|OW|PI|PW|SE|SS|TX
