listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
Lfc1da4d81fe30ff,1998,1998,AL,01,South,East South Central,False,01123,census_batch,high,,substance_use|transitional_housing,,,substance_use_treatment|transitional_housing,0,5,0,0,5,HH|RR|TX
L02ebb1ba780f181,1998,1998,AL,01,South,East South Central,False,01015,census_batch,high,,substance_use|transitional_housing,,,substance_use_treatment|transitional_housing,0,5,0,0,5,CJ|HH|RR|TX
Ld73f229462f48d9,1998,1998,AL,01,South,East South Central,False,01015,census_batch,high,private_unspecified,substance_use,,sliding_fee,substance_use_treatment,1,1,0,128,1,AD|CM|DD|IO|OR|OS|PV|SS|TX
L0cfc68be6ee2bd6,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,private_unspecified,substance_use|detoxification,residential,medicaid|sliding_fee,substance_use_treatment|detoxification,1,3,2,130,3,DT|HV|IO|MD|OH|OR|OS|PV|RD|RR|SS|TX
Lcc84115202b08ce,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use,,medicaid|sliding_fee,substance_use_treatment,0,1,0,130,1,IO|MD|OR|OS|SS|TX
L2d45a1da112f93b,1998,1998,AL,01,South,East South Central,False,01073,zip_crosswalk,low,private_unspecified,substance_use,,sliding_fee,substance_use_treatment,1,1,0,128,1,FG|IO|OR|OS|PV|SS|TX
L25bee890811b38c,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use,,sliding_fee,substance_use_treatment,0,1,0,128,1,AD|DD|IO|OR|OS|SS|TX
Lcdf8b278dca5477,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use,,,substance_use_treatment,0,1,0,0,1,DD|FG|GH|OR|OS|TX
Lbfb2daa4eabc333,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,private_unspecified,substance_use|transitional_housing,,,substance_use_treatment|transitional_housing,1,5,0,0,5,DD|FG|HH|OS|PV|RR|TX
L49b6e9a3baa8f93,1998,1998,AL,01,South,East South Central,False,01073,zip_crosswalk,low,private_unspecified,substance_use|detoxification,outpatient,sliding_fee,substance_use_treatment|detoxification|outpatient_treatment,1,3,1,128,19,AD|CM|DD|DT|IR|OR|OS|PH|PV|SC|SG|SS|TC|TX
Lb4eb9f1c989fb93,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,private_unspecified,substance_use,,sliding_fee,substance_use_treatment,1,1,0,128,1,AD|DD|IO|OS|PV|SS|TX
L82e994aeaeac214,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,private_unspecified,substance_use,,sliding_fee,substance_use_treatment,1,1,0,128,1,AD|IO|OS|PV|SS|TX
L1d6013752c49d1c,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use,,sliding_fee,substance_use_treatment,0,1,0,128,1,DD|HV|OS|PW|RR|SS|TC|TX
Lb64e7936e4aacf8,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,private_unspecified,detoxification,outpatient|residential,sliding_fee,detoxification,1,2,3,128,2,DT|ML|OD|OH|OS|PV|RD|RR|SS
L201f49d4232479c,1998,1998,AL,01,South,East South Central,False,,census_batch,unmatched,private_unspecified,substance_use|detoxification,outpatient|residential,medicare|private_insurance,substance_use_treatment|detoxification|outpatient_treatment,1,3,3,9,19,AD|DT|FG|ID|IO|MC|OD|OR|OS|PH|PI|PV|RD|TX
Lb9a26490f7bb7a0,1998,1998,AL,01,South,East South Central,False,01073,census_batch,high,private_unspecified,substance_use,,medicare|medicaid|private_insurance|sliding_fee,substance_use_treatment,1,1,0,139,1,AD|CJ|CM|HV|IO|MC|MD|ML|OR|OS|PI|PV|PW|SS|TX
La771177c5fe7564,1998,1998,AL,01,South,East South Central,False,01117,zip_crosswalk,low,private_unspecified,substance_use,,medicaid|private_insurance|sliding_fee,substance_use_treatment,1,1,0,138,1,AD|CM|IO|MD|OS|PI|PV|SS|TX
Lc7af127d7076cec,1998,1998,AL,01,South,East South Central,False,01019,census_batch,high,,substance_use,,sliding_fee,substance_use_treatment,0,1,0,128,1,IO|OR|SS|TX
Le1a9999259db8e6,1998,1998,AL,01,South,East South Central,True,01005,zip_crosswalk,low,private_unspecified,substance_use,,sliding_fee,substance_use_treatment,1,1,0,128,1,CJ|DD|FG|PV|RR|SS|TC|TX
