listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
L40d2e1cbbf721b3,2007,2006,AL,01,South,East South Central,False,01123,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,16,37,HH|MN|RL|SA|SF|TX
L2546c51ad9157a3,2007,2006,AL,01,South,East South Central,False,01015,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,16,37,HH|MN|RL|SA|SF|TX
L5a98da6566f9330,2007,2006,AL,01,South,East South Central,False,01115,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance|self_pay|state_financed|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,254,17,AD|AH|CJ|CO|MD|MI|OP|PA|PI|SA|SF|SI|SS|TX
Lc580f5a76a8cb21,2007,2006,AL,01,South,East South Central,False,01055,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,16,37,HH|RL|SA|SF|TX
Lb31f8789a1c8db7,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,self_pay,substance_use_treatment|outpatient_treatment|methadone,0,1,1,16,273,AH|MM|OP|PW|SA|SF|TX
L4c3b2bda868a2a7,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,residential,medicaid|self_pay,substance_use_treatment|detoxification|residential_treatment,0,3,2,18,35,AH|DT|HV|MD|RS|SA|SF|TX
Le6c79e4cc09a480,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicaid|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,18,17,CJ|MD|OP|SA|SF|TX
L76b915c7a0d6723,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|transitional_housing,outpatient,payment_assistance,substance_use_treatment|transitional_housing|outpatient_treatment,0,5,1,64,21,HH|MN|OP|PA|SA|TX
L9a4fa3a9f34144d,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicaid|self_pay|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,210,17,AH|MD|OP|PA|SF|SS|TX
Lcf000d198ad408e,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,outpatient,self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone|buprenorphine,0,3,1,16,787,BU|DM|DT|MM|OP|SA|SF|TX
L9936341c8c81577,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,military_insurance|private_insurance|self_pay|state_financed,substance_use_treatment|outpatient_treatment,0,1,1,60,17,AD|MI|OP|PI|SA|SF|SI|TX
Lef5f06e943c151b,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,military_insurance|private_insurance|self_pay|payment_assistance,substance_use_treatment|outpatient_treatment,0,1,1,92,17,CO|GH|MI|OP|PA|PI|SF|TX
L4575202e0b538e0,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,detoxification|mental_health,hospital_inpatient,medicare|medicaid|military_insurance|private_insurance|self_pay|state_financed,detoxification|hospital_inpatient,0,10,4,63,66,AD|DT|HI|MC|MD|MH|MI|PI|SF|SI
L416800f41d2e853,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicaid|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,146,17,CO|MD|MH-SA|OP|SF|SS|TX
Lf2e6364cbf9976a,2007,2006,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicaid|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,18,17,MD|MN|OP|SA|SF|TX|WN
